,edad,sexo,ccaa,entorno,dependiente,sociabilidad,espacio_actividad,acompañado,grupo,mascota,horario,act1,act2,act3
273,85,mujer,murcia,urbano,False,3,exterior,False,mediano,True,tarde,pilates,excursiones,natacion
274,71,mujer,madrid,urbano,False,1,exterior,False,pequeño,False,mañana,natacion,petanca,juegos de mesa
275,64,mujer,cataluña,urbano,False,3,exterior,False,grande,True,noche,pilates,excursiones,natacion
276,56,hombre,extremadura,rural,True,2,exterior,True,solo,True,tarde,pickleball,club de lectura,natacion
277,70,mujer,navarra,urbano,True,2,interior,True,pareja,True,tarde,natacion,0,pilates
278,60,hombre,navarra,rural,True,3,exterior,True,pareja,True,mañana,bailes,pilates,petanca
279,71,hombre,madrid,rural,False,3,interior,False,grande,False,tarde,pilates,bailes,natacion
280,74,mujer,navarra,urbano,False,3,interior,True,pequeño,False,tarde,excursiones,cocina,natacion
281,64,hombre,castilla-la mancha,urbano,False,1,interior,False,pequeño,True,mañana,pilates,gimnasia,pilates
282,61,hombre,madrid,urbano,False,2,exterior,False,pequeño,True,mañana,cocina,gimnasia,bailes
283,61,mujer,galicia,urbano,True,3,exterior,False,grande,False,tarde,bailes,juegos de mesa,juegos de mesa
284,84,mujer,andalucia,urbano,False,2,exterior,True,pareja,False,tarde,pilates,0,0
285,65,mujer,madrid,rural,False,3,interior,False,solo,True,tarde,club de lectura,club de lectura,bailes
286,76,hombre,castilla y leon,urbano,True,2,exterior,False,grande,False,tarde,club de lectura,gimnasia,excursiones
287,69,hombre,madrid,rural,True,2,exterior,False,pequeño,True,mañana,cocina,gimnasia,pilates
288,62,hombre,madrid,rural,False,2,interior,True,pareja,True,mañana,natacion,gimnasia,juegos de mesa
289,77,hombre,madrid,rural,False,2,interior,False,grande,False,mañana,pilates,bailes,0
290,74,mujer,castilla-la mancha,urbano,False,3,interior,False,pequeño,False,tarde,club de lectura,club de lectura,cocina
291,79,mujer,castilla-la mancha,urbano,True,3,interior,False,pequeño,False,mañana,natacion,gimnasia,bailes
292,67,hombre,madrid,urbano,True,2,interior,True,grande,True,mañana,excursiones,juegos de mesa,juegos de mesa
293,61,hombre,madrid,rural,False,2,interior,True,pareja,True,noche,excursiones,club de lectura,gimnasia
294,74,mujer,castilla-la mancha,rural,False,1,exterior,False,pareja,False,tarde,pilates,pilates,pickleball
295,62,mujer,castilla-la mancha,rural,True,2,interior,False,pequeño,True,mañana,excursiones,pilates,cocina
296,60,mujer,aragon,rural,False,3,interior,True,grande,False,noche,excursiones,excursiones,excursiones
297,57,hombre,madrid,urbano,False,3,interior,False,pareja,False,mañana,petanca,bailes,cocina
298,73,mujer,castilla-la mancha,urbano,False,1,exterior,False,grande,False,tarde,pickleball,excursiones,juegos de mesa
299,59,hombre,castilla-la mancha,urbano,False,1,interior,True,pareja,False,tarde,gimnasia,gimnasia,natacion
300,67,mujer,madrid,urbano,False,3,exterior,False,pareja,False,tarde,pilates,gimnasia,bailes
301,72,hombre,extremadura,rural,False,3,interior,False,pequeño,True,tarde,pickleball,club de lectura,bailes
302,67,hombre,andalucia,urbano,False,2,exterior,False,grande,False,tarde,natacion,gimnasia,bailes
303,67,mujer,extremadura,urbano,False,2,interior,False,pequeño,True,tarde,natacion,juegos de mesa,excursiones
304,81,mujer,cataluña,rural,False,3,exterior,True,mediano,True,tarde,pilates,pilates,excursiones
305,66,hombre,madrid,urbano,False,2,interior,True,mediano,False,tarde,pilates,pilates,excursiones
306,84,hombre,andalucia,rural,False,3,interior,True,solo,False,mañana,pilates,club de lectura,bailes
307,64,mujer,andalucia,urbano,False,2,exterior,False,pequeño,True,tarde,petanca,club de lectura,natacion
308,87,hombre,extremadura,rural,False,3,interior,False,pareja,False,mañana,cocina,excursiones,natacion
309,56,hombre,asturias,urbano,False,3,interior,True,solo,True,noche,cocina,petanca,excursiones
310,66,hombre,madrid,urbano,True,2,interior,False,solo,False,mañana,pilates,bailes,pilates
311,61,mujer,madrid,rural,False,2,interior,False,pequeño,True,mañana,bailes,juegos de mesa,juegos de mesa
312,64,hombre,madrid,urbano,False,2,exterior,False,pequeño,True,mañana,bailes,excursiones,cocina
313,60,hombre,cataluña,urbano,False,2,exterior,True,grande,False,mañana,cocina,excursiones,natacion
314,60,mujer,extremadura,rural,False,2,exterior,False,grande,True,noche,juegos de mesa,juegos de mesa,bailes
315,79,mujer,madrid,urbano,False,2,exterior,False,grande,False,tarde,bailes,gimnasia,0
316,89,hombre,andalucia,rural,False,3,interior,True,pareja,False,tarde,club de lectura,pilates,excursiones
317,75,hombre,madrid,rural,False,1,exterior,False,pequeño,True,mañana,bailes,juegos de mesa,excursiones
318,55,mujer,castilla-la mancha,rural,False,1,interior,True,pequeño,True,tarde,cocina,gimnasia,cocina
319,65,hombre,cataluña,urbano,False,3,interior,False,solo,False,noche,excursiones,excursiones,gimnasia
320,81,hombre,extremadura,rural,False,2,exterior,True,solo,False,tarde,bailes,bailes,petanca
321,56,hombre,extremadura,urbano,False,2,exterior,True,solo,True,mañana,bailes,club de lectura,juegos de mesa
322,52,mujer,galicia,urbano,False,3,interior,False,pequeño,True,mañana,pilates,pickleball,cocina
323,78,mujer,madrid,urbano,False,2,interior,True,grande,False,tarde,cocina,bailes,juegos de mesa
324,62,mujer,pais vasco,rural,True,2,interior,True,pequeño,False,tarde,bailes,cocina,cocina
325,67,mujer,castilla-la mancha,rural,False,1,exterior,True,pequeño,True,tarde,petanca,0,excursiones
326,65,hombre,extremadura,rural,False,2,exterior,False,pareja,True,mañana,cocina,club de lectura,pickleball
327,65,mujer,extremadura,rural,False,2,exterior,True,mediano,True,tarde,petanca,gimnasia,excursiones
328,56,hombre,castilla-la mancha,urbano,False,2,interior,False,grande,True,tarde,cocina,pilates,juegos de mesa
329,56,mujer,pais vasco,rural,False,1,interior,False,pequeño,True,tarde,pilates,cocina,0
330,59,mujer,pais vasco,rural,False,2,exterior,True,grande,True,tarde,pilates,pilates,juegos de mesa
331,64,mujer,extremadura,rural,False,1,exterior,True,grande,True,tarde,cocina,excursiones,cocina
332,62,hombre,castilla-la mancha,rural,False,3,exterior,True,grande,False,mañana,bailes,pilates,bailes
333,69,hombre,castilla-la mancha,rural,False,2,interior,True,solo,False,tarde,bailes,pilates,excursiones
334,71,mujer,castilla-la mancha,rural,False,2,interior,False,pequeño,False,mañana,excursiones,gimnasia,excursiones
335,70,hombre,navarra,rural,False,2,interior,True,grande,False,tarde,natacion,bailes,excursiones
336,53,hombre,navarra,urbano,False,1,exterior,False,pequeño,False,tarde,excursiones,juegos de mesa,natacion
337,68,mujer,castilla-la mancha,urbano,False,3,interior,True,grande,True,tarde,petanca,pilates,0
338,60,mujer,madrid,rural,False,2,interior,False,solo,True,tarde,natacion,gimnasia,excursiones
339,62,mujer,pais vasco,rural,False,3,exterior,False,mediano,True,tarde,bailes,excursiones,cocina
340,72,mujer,galicia,rural,True,2,exterior,False,pareja,False,mañana,cocina,0,excursiones
341,64,mujer,pais vasco,urbano,False,1,interior,True,pareja,False,tarde,cocina,juegos de mesa,excursiones
342,54,hombre,cataluña,urbano,False,3,interior,False,pequeño,True,mañana,bailes,cocina,0
343,64,hombre,madrid,urbano,True,2,exterior,False,pequeño,True,mañana,petanca,bailes,cocina
344,67,mujer,aragon,urbano,False,2,interior,True,pareja,True,mañana,bailes,excursiones,bailes
345,73,mujer,andalucia,rural,False,3,exterior,False,grande,True,mañana,cocina,excursiones,juegos de mesa
346,63,mujer,castilla-la mancha,urbano,False,1,exterior,True,pequeño,True,tarde,petanca,pilates,cocina
347,62,hombre,andalucia,urbano,False,3,exterior,False,solo,True,tarde,cocina,excursiones,cocina
348,70,hombre,murcia,urbano,False,3,exterior,True,pareja,True,tarde,petanca,juegos de mesa,0
349,68,mujer,castilla-la mancha,rural,False,2,exterior,True,grande,True,mañana,pilates,cocina,petanca
350,74,hombre,galicia,rural,False,1,exterior,False,solo,False,mañana,juegos de mesa,gimnasia,natacion
351,61,hombre,madrid,urbano,False,2,exterior,True,pequeño,False,tarde,petanca,pickleball,natacion
352,65,mujer,castilla-la mancha,rural,False,1,exterior,True,pareja,True,mañana,natacion,gimnasia,0
353,70,mujer,asturias,rural,False,3,interior,False,grande,True,mañana,excursiones,gimnasia,juegos de mesa
354,63,hombre,extremadura,rural,False,3,exterior,False,mediano,False,mañana,juegos de mesa,excursiones,juegos de mesa
355,66,mujer,castilla-la mancha,urbano,False,3,exterior,True,pequeño,False,mañana,cocina,petanca,juegos de mesa
356,76,mujer,castilla-la mancha,urbano,False,3,interior,False,grande,True,mañana,natacion,gimnasia,natacion
357,78,mujer,extremadura,rural,False,2,exterior,True,grande,False,tarde,pickleball,excursiones,excursiones
358,63,hombre,andalucia,rural,False,3,exterior,False,grande,False,tarde,petanca,gimnasia,natacion
359,72,mujer,castilla-la mancha,rural,False,3,exterior,False,pequeño,False,tarde,petanca,petanca,pilates
360,66,hombre,madrid,urbano,False,3,interior,False,grande,True,mañana,pickleball,pickleball,pickleball
361,73,mujer,andalucia,rural,False,2,interior,False,grande,True,mañana,natacion,bailes,juegos de mesa
362,72,hombre,andalucia,urbano,False,2,interior,False,grande,False,mañana,petanca,pilates,cocina
363,66,mujer,navarra,urbano,True,2,exterior,False,solo,True,mañana,pilates,petanca,cocina
364,72,hombre,cataluña,urbano,False,3,exterior,False,pequeño,True,tarde,pilates,club de lectura,excursiones
365,62,mujer,madrid,rural,False,2,interior,False,mediano,False,noche,juegos de mesa,club de lectura,bailes
366,59,hombre,castilla-la mancha,rural,False,2,exterior,False,pequeño,False,tarde,pilates,pilates,natacion
367,82,hombre,extremadura,urbano,False,3,exterior,True,pequeño,False,tarde,bailes,excursiones,excursiones
368,55,hombre,andalucia,urbano,True,3,exterior,False,pareja,False,tarde,petanca,juegos de mesa,natacion
369,71,mujer,extremadura,urbano,True,3,interior,True,solo,False,tarde,petanca,juegos de mesa,natacion
370,67,mujer,galicia,urbano,False,3,interior,False,grande,False,tarde,gimnasia,club de lectura,excursiones
371,69,hombre,aragon,rural,False,2,interior,False,mediano,True,mañana,natacion,juegos de mesa,bailes
372,48,hombre,cataluña,rural,True,3,exterior,True,pequeño,False,tarde,pilates,0,cocina
373,66,hombre,galicia,urbano,False,2,exterior,False,solo,True,tarde,cocina,gimnasia,pilates
374,56,mujer,madrid,rural,False,1,exterior,True,grande,True,tarde,bailes,excursiones,bailes
375,82,mujer,galicia,rural,False,2,exterior,False,mediano,False,tarde,pilates,juegos de mesa,cocina
376,69,hombre,madrid,rural,False,3,exterior,False,grande,True,mañana,pilates,juegos de mesa,natacion
377,70,mujer,castilla-la mancha,rural,False,1,interior,True,grande,False,mañana,natacion,gimnasia,bailes
378,74,mujer,castilla-la mancha,urbano,False,3,exterior,True,solo,True,noche,club de lectura,club de lectura,excursiones
379,71,hombre,extremadura,rural,False,2,interior,True,grande,False,noche,bailes,gimnasia,0
380,65,mujer,madrid,urbano,False,2,exterior,True,grande,False,tarde,pilates,gimnasia,gimnasia
381,67,mujer,pais vasco,urbano,False,3,exterior,False,pequeño,True,mañana,pilates,gimnasia,excursiones
382,55,mujer,castilla-la mancha,urbano,False,2,exterior,False,solo,True,mañana,gimnasia,excursiones,juegos de mesa
383,66,hombre,asturias,urbano,True,2,interior,False,pareja,True,tarde,juegos de mesa,juegos de mesa,excursiones
384,73,mujer,pais vasco,urbano,False,2,interior,False,grande,False,mañana,bailes,bailes,bailes
385,71,hombre,cataluña,urbano,False,2,interior,False,pareja,True,tarde,natacion,gimnasia,natacion
386,78,mujer,cataluña,urbano,True,2,interior,True,pequeño,True,mañana,gimnasia,excursiones,0
387,66,hombre,murcia,urbano,False,2,interior,False,grande,True,mañana,cocina,gimnasia,juegos de mesa
388,63,hombre,extremadura,rural,False,3,exterior,True,grande,False,mañana,bailes,juegos de mesa,pilates
389,64,hombre,castilla-la mancha,rural,False,3,interior,True,pequeño,False,mañana,juegos de mesa,juegos de mesa,natacion
390,60,mujer,pais vasco,rural,False,2,interior,True,pareja,True,mañana,cocina,juegos de mesa,juegos de mesa
391,63,mujer,castilla-la mancha,urbano,False,1,exterior,False,grande,True,mañana,cocina,juegos de mesa,bailes
392,57,hombre,cataluña,urbano,False,2,interior,True,pequeño,False,tarde,petanca,pilates,excursiones
393,65,hombre,castilla-la mancha,urbano,False,3,interior,True,grande,False,tarde,natacion,pilates,petanca
394,70,mujer,extremadura,rural,False,3,interior,False,pequeño,False,tarde,natacion,excursiones,club de lectura
395,63,mujer,madrid,urbano,False,2,exterior,False,solo,False,tarde,petanca,pilates,excursiones
396,72,mujer,cataluña,rural,False,1,exterior,False,solo,True,noche,pilates,excursiones,pilates
397,69,mujer,navarra,urbano,False,3,interior,True,grande,False,mañana,natacion,juegos de mesa,juegos de mesa
398,64,hombre,castilla y leon,urbano,False,2,interior,False,pequeño,False,tarde,club de lectura,bailes,excursiones
399,79,mujer,madrid,urbano,False,3,exterior,True,grande,False,mañana,bailes,cocina,natacion
400,69,hombre,castilla-la mancha,rural,False,2,exterior,False,solo,False,mañana,pickleball,excursiones,0
401,70,mujer,madrid,rural,False,2,exterior,False,grande,True,tarde,natacion,gimnasia,natacion
402,67,mujer,madrid,urbano,False,3,interior,False,pequeño,True,mañana,excursiones,gimnasia,bailes
403,74,mujer,cataluña,rural,False,2,exterior,False,mediano,True,tarde,natacion,pilates,natacion
404,58,hombre,castilla-la mancha,rural,False,2,interior,True,solo,True,mañana,juegos de mesa,juegos de mesa,juegos de mesa
405,74,hombre,castilla-la mancha,urbano,False,3,interior,False,solo,True,tarde,pickleball,club de lectura,excursiones
406,69,hombre,galicia,rural,False,1,interior,True,solo,True,mañana,pilates,juegos de mesa,pilates
407,66,hombre,pais vasco,rural,False,1,exterior,True,solo,True,mañana,petanca,gimnasia,natacion
408,74,hombre,madrid,urbano,False,2,exterior,True,grande,False,noche,natacion,excursiones,excursiones
409,76,mujer,cataluña,rural,True,1,interior,True,mediano,True,tarde,natacion,excursiones,natacion
410,65,hombre,madrid,rural,True,3,exterior,False,grande,True,noche,pickleball,excursiones,0
411,77,hombre,madrid,urbano,False,3,interior,False,pequeño,False,mañana,juegos de mesa,gimnasia,excursiones
412,76,hombre,andalucia,rural,False,2,exterior,True,pareja,False,mañana,pickleball,gimnasia,0
413,68,mujer,pais vasco,rural,True,2,exterior,False,solo,True,mañana,pickleball,bailes,excursiones
414,61,hombre,extremadura,urbano,False,3,exterior,False,mediano,True,mañana,natacion,gimnasia,juegos de mesa
415,54,mujer,madrid,rural,False,1,exterior,False,pequeño,True,tarde,club de lectura,gimnasia,0
416,65,hombre,madrid,urbano,False,3,exterior,True,pareja,True,tarde,bailes,gimnasia,excursiones
417,70,mujer,extremadura,rural,False,1,exterior,True,pareja,False,tarde,cocina,gimnasia,excursiones
418,84,mujer,extremadura,urbano,False,2,exterior,True,pareja,False,mañana,pilates,pilates,juegos de mesa
419,55,hombre,cataluña,urbano,False,1,exterior,True,grande,True,tarde,natacion,cocina,bailes
420,65,hombre,extremadura,rural,False,2,interior,False,grande,True,tarde,bailes,natacion,pilates
421,53,mujer,madrid,urbano,True,2,exterior,True,mediano,False,mañana,natacion,gimnasia,bailes
422,70,hombre,madrid,rural,False,3,exterior,False,pequeño,False,noche,juegos de mesa,pickleball,juegos de mesa
423,52,hombre,castilla-la mancha,rural,False,2,exterior,False,pareja,False,tarde,petanca,club de lectura,juegos de mesa
424,67,mujer,galicia,rural,True,2,interior,True,grande,True,tarde,club de lectura,pickleball,natacion
425,66,hombre,castilla-la mancha,rural,False,2,interior,True,pequeño,True,mañana,cocina,gimnasia,0
426,57,hombre,madrid,urbano,True,3,interior,True,grande,False,tarde,natacion,pilates,pilates
427,55,mujer,extremadura,rural,False,3,exterior,False,mediano,True,mañana,club de lectura,excursiones,bailes
428,66,mujer,asturias,urbano,False,2,exterior,False,grande,False,tarde,pilates,petanca,natacion
429,62,mujer,madrid,rural,True,1,exterior,True,solo,False,tarde,petanca,cocina,bailes
430,68,hombre,extremadura,urbano,False,2,exterior,False,solo,False,mañana,cocina,excursiones,excursiones
431,67,hombre,madrid,rural,False,2,interior,True,solo,False,tarde,natacion,gimnasia,natacion
432,48,mujer,extremadura,rural,False,2,exterior,False,grande,True,tarde,bailes,pilates,excursiones
433,65,hombre,cataluña,rural,False,3,interior,False,grande,True,mañana,petanca,cocina,cocina
434,65,mujer,cataluña,rural,False,2,interior,True,pequeño,False,mañana,bailes,bailes,cocina
435,67,mujer,aragon,rural,False,3,interior,True,grande,False,tarde,excursiones,cocina,bailes
